IS_ABOUT_ID,Paper_ID,Keyword_ID
514936,14182,38112
514937,14182,43688
514938,14183,37061
514939,14183,37863
514940,14183,36588
514941,14184,43689
514942,14184,42415
514943,14184,36915
514944,14185,43690
514945,14185,38575
514946,14185,38145
514947,14186,43222
514948,14186,39555
514949,14186,43691
514950,14187,43692
514951,14187,43693
514952,14187,39749
514953,14188,37681
514954,14188,36740
514955,14188,42103
514956,14189,43689
514957,14189,41789
514958,14189,43694
514959,14190,37990
514960,14190,43695
514961,14190,43696
514962,14191,43601
514963,14191,43697
514964,14191,42415
514965,14192,37807
514966,14192,38288
514967,14192,36639
514968,14193,42150
514969,14193,36734
514970,14193,37689
514971,14194,38790
514972,14194,43698
514973,14194,42869
514974,14195,39879
514975,14195,43654
514976,14195,41560
514977,14196,43699
514978,14196,37661
514979,14196,43700
514980,14197,37904
514981,14197,40674
514982,14197,37940
514983,14198,36748
514984,14198,43701
514985,14198,43092
514986,14199,42371
514987,14199,43702
514988,14199,43703
514989,14200,39879
514990,14200,38790
514991,14200,36915
514992,14201,38770
514993,14201,42415
514994,14202,43704
514995,14202,43705
514996,14202,43706
514997,14203,36846
514998,14203,43707
514999,14203,42279
515000,14204,43708
515001,14204,43709
515002,14204,43710
515003,14205,43115
515004,14205,43711
515005,14205,43712
515006,14206,39864
515007,14206,43713
515008,14206,41601
515009,14207,37054
515010,14207,36641
515011,14207,40085
515012,14208,41455
515013,14208,36740
515014,14208,42644
515015,14209,43647
515016,14209,43714
515017,14209,36683
515018,14210,39499
515019,14210,43715
515020,14210,43716
515021,14211,43717
515022,14211,38768
515023,14211,41808
515024,14212,38545
515025,14212,40211
515026,14212,40154
515027,14213,43392
515028,14213,43718
515029,14213,43719
515030,14214,39094
515031,14214,38850
515032,14214,43219
515033,14215,41649
515034,14215,41718
515035,14215,41208
515036,14216,43720
515037,14216,38109
515038,14216,43721
515039,14217,43046
515040,14217,43722
515041,14217,37886
515042,14218,38141
515043,14218,37252
515044,14218,43723
515045,14219,42532
515046,14219,36659
515047,14219,41622
515048,14220,43724
515049,14220,43725
515050,14220,43726
515051,14221,38216
515052,14221,43663
515053,14221,39236
515054,14222,41636
515055,14222,39434
515056,14222,38529
515057,14223,38476
515058,14223,43727
515059,14223,43728
515060,14224,37077
515061,14224,37517
515062,14224,41921
515063,14225,38473
515064,14225,42357
515065,14225,38374
515066,14226,37077
515067,14226,43654
515068,14226,36942
515069,14227,43729
515070,14227,43046
515071,14227,43730
515072,14228,39105
515073,14228,38803
515074,14228,43731
515075,14229,41800
515076,14229,42371
515077,14229,43380
515078,14230,43732
515079,14230,43733
515080,14230,38210
515081,14231,43734
515082,14231,43735
515083,14231,37334
515084,14232,36591
515085,14232,40153
515086,14232,43736
515087,14233,39879
515088,14233,43737
515089,14233,41114
515090,14234,43738
515091,14234,38545
515092,14234,38056
515093,14235,36595
515094,14235,43739
515095,14235,36915
515096,14236,42415
515097,14236,43740
515098,14236,43741
515099,14237,38210
515100,14237,43742
515101,14237,43743
515102,14238,43744
515103,14238,39712
515104,14238,39167
515105,14239,37857
515106,14239,43745
515107,14239,37725
515108,14240,37489
515109,14240,38902
515110,14240,37800
515111,14241,36591
515112,14241,43732
515113,14241,43746
515114,14242,37517
515115,14242,43747
515116,14242,39879
515117,14243,41632
515118,14243,38483
515119,14243,40250
515120,14244,43748
515121,14244,40026
515122,14244,36637
515123,14245,41869
515124,14245,43749
515125,14245,39309
515126,14246,43750
515127,14246,43751
515128,14246,38029
515129,14247,36591
515130,14247,43752
515131,14247,43046
515132,14248,43753
515133,14248,37681
515134,14249,36663
515135,14249,43754
515136,14249,43755
515137,14250,37610
515138,14250,43756
515139,14250,43757
515140,14251,43758
515141,14251,43759
515142,14251,39474
515143,14252,41558
515144,14252,43760
515145,14252,41684
515146,14253,42415
515147,14253,38649
515148,14253,43741
515149,14254,42465
515150,14254,36719
515151,14254,43517
515152,14255,43761
515153,14255,43762
515154,14255,43763
515155,14256,42465
515156,14256,38284
515157,14256,41620
515158,14257,42415
515159,14257,43764
515160,14257,43765
515161,14258,39879
515162,14258,38736
515163,14258,43766
515164,14259,43767
515165,14259,43768
515166,14259,43769
515167,14260,43770
515168,14260,39283
515169,14260,36591
515170,14261,43771
515171,14261,37035
515172,14261,43772
515173,14262,38515
515174,14262,43773
515175,14262,40752
515176,14263,41884
515177,14263,43741
515178,14263,42415
515179,14264,38529
515180,14264,43774
515181,14264,40178
515182,14265,38891
515183,14265,42177
515184,14265,36763
515185,14266,43046
515186,14266,42038
515187,14266,36684
515188,14267,43775
515189,14267,42010
515190,14267,43776
515191,14268,39721
515192,14268,39650
515193,14268,38812
515194,14269,36655
515195,14269,43777
515196,14269,36641
515197,14270,43778
515198,14270,43779
515199,14270,43780
515200,14271,43565
515201,14271,42983
515202,14271,37567
515203,14272,36595
515204,14272,37936
515205,14272,43781
515206,14273,36636
515207,14273,40532
515208,14273,38244
515209,14274,43782
515210,14274,43783
515211,14274,43784
515212,14275,39105
515213,14275,42916
515214,14275,43658
515215,14276,37395
515216,14276,43785
515217,14276,43786
515218,14277,36719
515219,14277,37991
515220,14277,43787
515221,14278,43788
515222,14278,42439
515223,14278,41649
515224,14279,43789
515225,14279,43790
515226,14279,43791
515227,14280,43647
515228,14280,43648
515229,14280,38056
515230,14281,37077
515231,14281,43792
515232,14281,37517
515233,14282,43793
515234,14282,42439
515235,14282,37990
515236,14283,36641
515237,14283,39504
515238,14283,38146
515239,14284,43430
515240,14284,43794
515241,14284,43148
515242,14285,40154
515243,14285,42138
515244,14285,42355
515245,14286,43795
515246,14286,38112
515247,14286,43796
515248,14287,43797
515249,14287,43798
515250,14287,43493
515251,14288,41869
515252,14288,42237
515253,14288,42245
515254,14289,43799
515255,14289,43800
515256,14289,38594
515257,14290,39201
515258,14290,38011
515259,14290,39156
515260,14291,43493
515261,14291,43801
515262,14291,43802
515263,14292,36617
515264,14292,38522
515265,14292,38649
515266,14293,36595
515267,14293,42706
515268,14293,43803
515269,14294,43804
515270,14294,40250
515271,14294,37809
515272,14295,41869
515273,14295,38913
515274,14295,41868
515275,14296,36611
515276,14296,38178
515277,14296,37865
515278,14297,41516
515279,14297,38913
515280,14297,43805
515281,14298,42072
515282,14298,39022
515283,14298,42617
515284,14299,41869
515285,14299,43806
515286,14299,43807
515287,14300,42806
515288,14300,43808
515289,14300,42412
515290,14301,43809
515291,14301,43810
515292,14302,43811
515293,14302,43812
515294,14302,43813
515295,14303,42868
515296,14303,40154
515297,14303,43814
515298,14304,36595
515299,14304,37482
515300,14304,40250
515301,14305,43815
515302,14305,37439
515303,14305,43816
515304,14306,36659
515305,14306,40250
515306,14306,37956
515307,14307,38920
515308,14307,36691
515309,14307,37800
515310,14308,36655
515311,14308,36641
515312,14308,37506
515313,14309,43695
515314,14309,43817
515315,14309,38247
515316,14310,43818
515317,14310,43680
515318,14310,41776
515319,14311,41869
515320,14311,43819
515321,14311,42732
515322,14312,43820
515323,14312,41681
515324,14312,39987
515325,14313,43671
515326,14313,43060
515327,14313,43821
515328,14314,40062
515329,14314,43679
515330,14314,36636
515331,14315,43822
515332,14315,42412
515333,14315,37419
515334,14316,43696
515335,14316,41621
515336,14316,43823
515337,14317,39652
515338,14317,40194
515339,14317,43824
515340,14318,38329
515341,14318,37502
515342,14318,43825
515343,14319,43826
515344,14319,36637
515345,14319,38070
515346,14320,43827
515347,14320,42415
515348,14320,37956
515349,14321,43828
515350,14321,43661
515351,14321,36684
515352,14322,37624
515353,14322,38806
515354,14322,42032
515355,14323,38039
515356,14323,36591
515357,14323,43829
515358,14324,38216
515359,14324,43559
515360,14324,38040
515361,14325,43830
515362,14325,36636
515363,14325,43803
515364,14326,37271
515365,14326,38720
515366,14326,43831
515367,14327,36671
515368,14327,43832
515369,14327,41972
515370,14328,41691
515371,14328,37869
515372,14328,37638
515373,14329,38101
515374,14329,38902
515375,14329,43833
515376,14330,36734
515377,14330,43834
515378,14330,43835
515379,14331,43836
515380,14331,43837
515381,14331,42415
515382,14332,37614
515383,14332,39712
515384,14332,36953
515385,14333,39425
515386,14333,39879
515387,14333,38499
515388,14334,43838
515389,14334,40838
515390,14334,40471
515391,14335,43729
515392,14335,39476
515393,14335,39879
515394,14336,38159
515395,14336,37990
515396,14336,42263
515397,14337,43696
515398,14337,41621
515399,14337,37556
515400,14338,43839
515401,14338,37156
515402,14338,37151
515403,14339,42281
515404,14339,41138
515405,14339,43654
515406,14340,43840
515407,14340,36824
515408,14340,43841
515409,14341,43118
515410,14341,39843
515411,14341,41869
515412,14342,36591
515413,14342,38902
515414,14342,38322
515415,14343,40884
515416,14343,38039
515417,14343,36639
515418,14344,42412
515419,14344,42237
515420,14344,43842
515421,14345,41869
515422,14345,37661
515423,14345,43843
515424,14346,36637
515425,14346,38521
515426,14346,37077
515427,14347,43844
515428,14347,43647
515429,14347,43845
515430,14348,39105
515431,14348,41649
515432,14348,43188
515433,14349,39879
515434,14349,43846
515435,14349,38322
515436,14350,40295
515437,14350,39307
515438,14350,43847
515439,14351,41869
515440,14351,38853
515441,14351,43848
515442,14352,38322
515443,14352,39364
515444,14352,41514
515445,14353,39476
515446,14353,39879
515447,14353,40215
515448,14354,43849
515449,14354,42237
515450,14354,36601
515451,14355,43850
515452,14355,43654
515453,14355,42263
515454,14356,37800
515455,14356,40493
515456,14356,43851
515457,14357,43852
515458,14357,43853
515459,14357,41718
515460,14358,38159
515461,14358,37937
515462,14359,41869
515463,14359,38446
515464,14359,41835
515465,14360,38902
515466,14360,43854
515467,14360,39652
515468,14361,41396
515469,14361,43855
515470,14361,38039
515471,14362,40394
515472,14362,39040
515473,14362,42059
515474,14363,43647
515475,14363,43845
515476,14363,38056
515477,14364,43856
515478,14364,43857
515479,14364,36601
515480,14365,38932
515481,14365,41717
515482,14365,42647
515483,14366,38294
515484,14366,39489
515485,14366,36596
515486,14367,39411
515487,14367,43679
515488,14367,42412
515489,14368,40884
515490,14368,38070
515491,14368,43858
515492,14369,43859
515493,14369,36611
515494,14369,43860
515495,14370,36696
515496,14370,43861
515497,14370,43862
515498,14371,43863
515499,14371,43864
515500,14372,41558
515501,14372,43865
515502,14373,39107
515503,14373,43866
515504,14373,43867
515505,14374,43868
515506,14374,37851
515507,14374,43869
515508,14375,43870
515509,14375,43679
515510,14375,40062
515511,14376,38446
515512,14376,43252
515513,14376,43871
515514,14377,43872
515515,14377,42637
515516,14377,36953
515517,14378,37562
515518,14378,43873
515519,14378,43874
515520,14379,36696
515521,14379,38426
515522,14379,37610
515523,14380,37502
515524,14380,40458
515525,14380,40194
515526,14381,38145
515527,14381,42290
515528,14381,41187
515529,14382,36591
515530,14382,43875
515531,14382,41493
515532,14383,42412
515533,14383,43876
515534,14383,43877
515535,14384,36667
515536,14384,42237
515537,14384,39105
515538,14385,38783
515539,14385,43878
515540,14385,43879
515541,14386,43880
515542,14386,40211
515543,14386,38034
515544,14387,36595
515545,14387,43881
515546,14387,36591
515547,14388,37077
515548,14388,43590
515549,14388,42848
515550,14389,36601
515551,14389,42908
515552,14389,41868
515553,14390,43625
515554,14390,37806
515555,14390,43882
515556,14391,43882
515557,14391,43883
515558,14391,43884
515559,14392,38920
515560,14392,38630
515561,14392,37197
515562,14393,43885
515563,14393,38697
515564,14393,36696
515565,14394,38679
515566,14394,41869
515567,14394,37609
515568,14395,39650
515569,14395,37517
515570,14395,40851
515571,14396,41558
515572,14396,43364
515573,14396,41632
515574,14397,37579
515575,14397,36740
515576,14397,43886
515577,14398,36651
515578,14398,43887
515579,14398,40194
515580,14399,43509
515581,14399,36591
515582,14399,43888
515583,14400,39201
515584,14400,36850
515585,14400,43889
515586,14401,43890
515587,14401,43891
515588,14401,43892
515589,14402,43729
515590,14402,43893
515591,14402,40884
515592,14403,43894
515593,14403,38902
515594,14403,37684
515595,14404,41869
515596,14404,36591
515597,14404,38426
515598,14405,43663
515599,14405,37869
515600,14405,43695
515601,14406,43818
515602,14406,37990
515603,14406,43895
515604,14407,43896
515605,14407,43897
515606,14407,37077
515607,14408,36595
515608,14408,43898
515609,14408,43899
515610,14409,43900
515611,14409,42412
515612,14409,43901
515613,14410,38216
515614,14410,40062
515615,14410,43679
515616,14411,36591
515617,14411,43902
515618,14411,36659
515619,14412,40663
515620,14412,43727
515621,14412,42237
515622,14413,37438
515623,14413,36953
515624,14413,43903
515625,14414,43904
515626,14414,42237
515627,14414,40154
515628,14415,42412
515629,14415,37489
515630,14415,37813
515631,14416,38101
515632,14416,38001
515633,14416,38056
515634,14417,43905
515635,14417,43906
515636,14417,43907
515637,14418,38216
515638,14418,37940
515639,14418,43675
515640,14419,43682
515641,14419,43908
515642,14419,43909
515643,14420,43413
515644,14420,43252
515645,14420,43775
515646,14421,43910
515647,14421,43911
515648,14421,43912
515649,14422,43913
515650,14422,37489
515651,14422,40495
515652,14423,38574
515653,14423,37779
515654,14423,38920
515655,14424,41869
515656,14424,43914
515657,14424,40742
515658,14425,42073
515659,14425,43915
515660,14425,43916
515661,14426,41719
515662,14426,38545
515663,14426,37688
515664,14427,43917
515665,14427,37428
515666,14427,43918
515667,14428,38947
515668,14428,43919
515669,14428,43661
515670,14429,42386
515671,14429,37806
515672,14429,36915
515673,14430,43920
515674,14430,43921
515675,14430,43922
515676,14431,41558
515677,14431,37806
515678,14431,43923
515679,14432,41279
515680,14432,40560
515681,14432,43924
515682,14433,42412
515683,14433,40154
515684,14433,43693
515685,14434,39879
515686,14434,43925
515687,14434,37502
515688,14435,43926
515689,14435,38145
515690,14435,40154
515691,14436,41741
515692,14436,42942
515693,14436,38830
515694,14437,43927
515695,14437,39999
515696,14437,36601
515697,14438,43252
515698,14438,43928
515699,14438,43929
515700,14439,42848
515701,14439,36734
515702,14439,37151
515703,14440,38902
515704,14440,42083
515705,14440,43930
515706,14441,42072
515707,14441,39553
515708,14441,41798
515709,14442,43931
515710,14442,43932
515711,14442,36659
515712,14443,43933
515713,14443,43934
515714,14443,43935
515715,14444,43936
515716,14444,43937
515717,14445,41689
515718,14445,41914
515719,14445,41800
515720,14446,43938
515721,14446,40859
515722,14446,43939
515723,14447,43940
515724,14447,39631
515725,14447,43941
515726,14448,39705
515727,14448,38991
515728,14448,43164
515729,14449,40898
515730,14449,40062
515731,14449,43679
515732,14450,37077
515733,14450,37809
515734,14450,43914
515735,14451,39879
515736,14451,41689
515737,14451,43942
515738,14452,41649
515739,14452,38775
515740,14452,41718
515741,14453,43943
515742,14453,40064
515743,14453,43944
515744,14454,39411
515745,14454,38097
515746,14454,43945
515747,14455,42322
515748,14455,38093
515749,14455,42501
515750,14456,39326
515751,14456,40178
515752,14456,38001
515753,14457,41869
515754,14457,42415
515755,14457,43946
515756,14458,36993
515757,14458,43947
515758,14458,37003
515759,14459,38145
515760,14459,42110
515761,14459,43163
515762,14460,36667
515763,14460,41649
515764,14460,41719
515765,14461,43948
515766,14461,42072
515767,14461,43433
515768,14462,43949
515769,14462,43950
515770,14462,43951
515771,14463,43952
515772,14463,36953
515773,14463,43408
515774,14464,43953
515775,14464,42785
515776,14464,43954
515777,14465,43955
515778,14465,40250
515779,14465,36641
515780,14466,42716
515781,14466,37863
515782,14466,36590
515783,14467,43773
515784,14467,39879
515785,14467,43548
515786,14468,43654
515787,14468,37350
515788,14468,38063
515789,14469,39411
515790,14469,38436
515791,14469,42993
515792,14470,38529
515793,14470,42488
515794,14470,42263
515795,14471,43956
515796,14471,38902
515797,14471,40194
515798,14472,42803
515799,14472,43957
515800,14472,41765
515801,14473,43828
515802,14473,42412
515803,14473,43958
515804,14474,43959
515805,14474,43960
515806,14474,42279
515807,14475,40325
515808,14475,39864
515809,14475,43961
515810,14476,41869
515811,14476,39309
515812,14476,42736
515813,14477,38145
515814,14477,40577
515815,14477,40998
515816,14478,43395
515817,14478,43962
515818,14478,43561
515819,14479,43963
515820,14479,43964
515821,14479,40334
515822,14480,36591
515823,14480,38790
515824,14480,36637
515825,14481,43654
515826,14481,36667
515827,14481,43747
515828,14482,38411
515829,14482,37644
515830,14482,43965
515831,14483,43859
515832,14483,36601
515833,14483,41636
515834,14484,41869
515835,14484,43966
515836,14485,43967
515837,14485,38435
515838,14485,41869
515839,14486,39652
515840,14486,43968
515841,14486,43969
515842,14487,37770
515843,14487,40506
515844,14487,38297
515845,14488,43970
515846,14488,40194
515847,14488,36850
515848,14489,43971
515849,14489,41114
515850,14489,38483
515851,14490,43972
515852,14490,37471
515853,14490,40029
515854,14491,37610
515855,14491,37199
515856,14491,38435
515857,14492,38270
515858,14492,39426
515859,14492,36637
515860,14493,36591
515861,14493,43973
515862,14493,40250
515863,14494,43859
515864,14494,39011
515865,14494,37014
515866,14495,36591
515867,14495,36748
515868,14495,39561
515869,14496,43974
515870,14496,40425
515871,14496,41558
515872,14497,43975
515873,14497,43976
515874,14497,40331
515875,14498,43977
515876,14498,43978
515877,14498,43979
515878,14499,36691
515879,14499,42390
515880,14499,38145
515881,14500,38447
515882,14500,36591
515883,14500,38794
515884,14501,43861
515885,14501,40216
515886,14501,43395
515887,14502,43980
515888,14502,36602
515889,14502,43475
515890,14503,40577
515891,14503,43981
515892,14503,42617
515893,14504,37661
515894,14504,43982
515895,14504,43080
515896,14505,39083
515897,14505,38476
515898,14505,41719
515899,14506,43983
515900,14506,37644
515901,14506,43984
515902,14507,37956
515903,14507,37408
515904,14507,40851
515905,14508,37077
515906,14508,40062
515907,14508,43679
515908,14509,41719
515909,14509,36599
515910,14509,43861
515911,14510,41657
515912,14510,43985
515913,14510,36637
515914,14511,43986
515915,14511,36617
515916,14511,37561
515917,14512,36595
515918,14512,42706
515919,14512,40250
515920,14513,43987
515921,14513,43988
515922,14513,43989
515923,14514,43990
515924,14514,43991
515925,14514,40149
515926,14515,43992
515927,14515,41612
515928,14515,43698
515929,14516,43993
515930,14516,42956
515931,14516,43475
515932,14517,43647
515933,14517,43714
515934,14517,36683
515935,14518,43994
515936,14518,42058
515937,14518,36639
515938,14519,37438
515939,14519,43861
515940,14519,37994
515941,14520,40494
515942,14520,41558
515943,14520,37661
515944,14521,36591
515945,14521,41636
515946,14521,38806
515947,14522,43647
515948,14522,43714
515949,14522,43995
515950,14523,38217
515951,14523,42747
515952,14523,41562
515953,14524,41869
515954,14524,42541
515955,14524,38913
515956,14525,43996
515957,14525,37482
515958,14525,43997
515959,14526,42732
515960,14526,43998
515961,14526,43999
515962,14527,39411
515963,14527,42412
515964,14527,44000
515965,14528,44001
515966,14528,37801
515967,14528,37816
515968,14529,44002
515969,14529,44003
515970,14529,37579
515971,14530,44004
515972,14530,40250
515973,14530,44005
515974,14531,44006
515975,14531,37199
515976,14531,40495
515977,14532,43859
515978,14532,37334
515979,14532,38118
515980,14533,38023
515981,14533,43692
515982,14533,37316
515983,14534,37847
515984,14534,38565
515985,14534,36953
515986,14535,42281
515987,14535,41509
515988,14535,36764
515989,14536,38554
515990,14536,41621
515991,14536,43696
515992,14537,39517
515993,14537,40250
515994,14537,37913
515995,14538,38446
515996,14538,36708
515997,14538,36867
515998,14539,42803
515999,14539,41649
516000,14539,42324
516001,14540,36611
516002,14540,42058
516003,14540,38446
516004,14541,37149
516005,14541,42136
516006,14541,37406
516007,14542,42415
516008,14542,42003
516009,14542,44007
516010,14543,40884
516011,14543,39879
516012,14543,42716
516013,14544,37841
516014,14544,36591
516015,14544,36953
516016,14545,44008
516017,14545,44009
516018,14545,44010
516019,14546,40211
516020,14546,44011
516021,14546,37089
516022,14547,41884
516023,14547,43843
516024,14547,41869
516025,14548,37077
516026,14548,39780
516027,14548,42848
516028,14549,42281
516029,14549,36639
516030,14549,36611
516031,14550,44012
516032,14550,44013
516033,14550,44014
516034,14551,43734
516035,14551,42073
516036,14551,37409
516037,14552,37077
516038,14552,41346
516039,14553,39145
516040,14553,42415
516041,14553,43741
516042,14554,42412
516043,14554,44012
516044,14554,43296
516045,14555,42281
516046,14555,42325
516047,14555,36596
516048,14556,38920
516049,14556,39879
516050,14556,40394
516051,14557,44015
516052,14557,42497
516053,14557,44016
516054,14558,41632
516055,14558,42716
516056,14558,36596
516057,14559,44017
516058,14559,36611
516059,14559,44018
516060,14560,44019
516061,14560,44020
516062,14560,44021
516063,14561,41673
516064,14561,38992
516065,14561,41632
516066,14562,38096
516067,14562,36617
516068,14562,41784
516069,14563,43911
516070,14563,43698
516071,14563,43772
516072,14564,44022
516073,14564,44023
516074,14564,41702
516075,14565,44024
516076,14565,37661
516077,14565,36953
516078,14566,43836
516079,14566,44025
516080,14567,36639
516081,14567,36655
516082,14567,43679
516083,14568,36591
516084,14568,42291
516085,14568,36603
516086,14569,44026
516087,14569,42172
516088,14569,39528
516089,14570,44027
516090,14570,38216
516091,14570,36850
516092,14571,38446
516093,14571,44028
516094,14571,43664
516095,14572,38902
516096,14572,37322
516097,14572,43808
516098,14573,41558
516099,14573,39457
516100,14573,44029
516101,14574,36591
516102,14574,36637
516103,14574,38070
516104,14575,36591
516105,14575,40884
516106,14575,40714
516107,14576,36854
516108,14576,44030
516109,14576,37428
516110,14577,38145
516111,14577,43859
516112,14577,42412
516113,14578,44031
516114,14578,44032
516115,14578,44033
516116,14579,44034
516117,14579,36641
516118,14579,42908
516119,14580,37579
516120,14580,36811
516121,14580,44035
516122,14581,43654
516123,14581,41921
516124,14581,36596
516125,14582,44036
516126,14582,40194
516127,14582,43700
516128,14583,39094
516129,14583,42110
516130,14583,40154
516131,14584,41901
516132,14584,38714
516133,14584,37730
516134,14585,44037
516135,14585,38902
516136,14585,44038
516137,14586,36953
516138,14586,44039
516139,14586,44040
516140,14587,44041
516141,14587,44042
516142,14587,37485
516143,14588,44043
516144,14588,44044
516145,14588,37165
516146,14589,43208
516147,14589,38605
516148,14589,44045
516149,14590,39652
516150,14590,41609
516151,14590,39017
516152,14591,44046
516153,14591,40215
516154,14591,44047
516155,14592,43115
516156,14592,38056
516157,14592,37735
516158,14593,36601
516159,14593,44048
516160,14593,36590
516161,14594,44049
516162,14594,38097
516163,14594,44050
516164,14595,43254
516165,14595,44051
516166,14595,44052
516167,14596,42513
516168,14596,44053
516169,14596,44054
516170,14597,44055
516171,14597,44056
516172,14598,37978
516173,14598,44057
516174,14598,43247
516175,14599,41719
516176,14599,37489
516177,14599,37392
516178,14600,44058
516179,14600,44059
516180,14600,44060
516181,14601,43380
516182,14601,38853
516183,14601,38913
516184,14602,44061
516185,14602,44062
516186,14602,42645
516187,14603,43738
516188,14603,38545
516189,14603,38056
516190,14604,38529
516191,14604,38803
516192,14604,44063
516193,14605,36591
516194,14605,42038
516195,14605,42058
516196,14606,44064
516197,14606,39469
516198,14606,44065
516199,14607,43880
516200,14607,38145
516201,14607,38411
516202,14608,39847
516203,14608,41347
516204,14608,40621
516205,14609,36734
516206,14609,44066
516207,14609,37406
516208,14610,43696
516209,14610,40154
516210,14610,44067
516211,14611,43164
516212,14611,44068
516213,14611,43247
516214,14612,41784
516215,14612,40062
516216,14612,43679
516217,14613,44069
516218,14613,40154
516219,14613,38789
516220,14614,38216
516221,14614,44070
516222,14614,42501
516223,14615,44071
516224,14615,39105
516225,14615,40154
516226,14616,38122
516227,14616,40412
516228,14616,39297
516229,14617,38217
516230,14617,44072
516231,14617,36639
516232,14618,44073
516233,14618,38867
516234,14618,38522
516235,14619,44074
516236,14619,42665
516237,14619,44075
516238,14620,37517
516239,14620,44076
516240,14620,41556
516241,14621,44077
516242,14621,39201
516243,14621,44078
516244,14622,36611
516245,14622,38697
516246,14622,43847
516247,14623,42733
516248,14623,42701
516249,14623,44079
516250,14624,43561
516251,14624,38913
516252,14624,41868
516253,14625,41673
516254,14625,37741
516255,14625,36591
516256,14626,36591
516257,14626,44080
516258,14626,42430
516259,14627,36591
516260,14627,38284
516261,14627,38521
516262,14628,44081
516263,14628,42415
516264,14628,43741
516265,14629,41044
516266,14629,37751
516267,14629,44082
516268,14630,44083
516269,14630,43917
516270,14630,37087
516271,14631,42069
516272,14631,44084
516273,14631,37271
516274,14632,38440
516275,14632,36611
516276,14632,42281
516277,14633,44085
516278,14633,37271
516279,14633,44086
516280,14634,36595
516281,14634,39436
516282,14634,40250
516283,14635,40250
516284,14636,42803
516285,14636,44087
516286,14636,44088
516287,14637,41869
516288,14637,43869
516289,14637,39553
516290,14638,44089
516291,14638,44090
516292,14638,43864
516293,14639,37165
516294,14639,44091
516295,14639,36817
516296,14640,44092
516297,14640,43918
516298,14640,40331
516299,14641,38216
516300,14641,39658
516301,14641,38446
516302,14642,43392
516303,14642,40194
516304,14642,44093
516305,14643,38364
516306,14643,44094
516307,14643,44095
516308,14644,42072
516309,14644,43923
516310,14644,40405
516311,14645,43896
516312,14645,43843
516313,14645,43914
516314,14646,44096
516315,14646,42716
516316,14646,44097
516317,14647,44098
516318,14647,37061
516319,14647,39083
516320,14648,36636
516321,14648,43254
516322,14648,36601
516323,14649,36822
516324,14649,44099
516325,14649,44100
516326,14650,36734
516327,14650,44101
516328,14650,37579
516329,14651,44102
516330,14651,41265
516331,14651,36591
516332,14652,36659
516333,14652,42956
516334,14652,43920
516335,14653,36696
516336,14653,36595
516337,14653,44103
516338,14654,38040
516339,14654,37360
516340,14654,37170
516341,14655,44104
516342,14655,42251
516343,14655,44105
516344,14656,38499
516345,14656,44018
516346,14656,37749
516347,14657,38096
516348,14657,44106
516349,14657,44107
516350,14658,39188
516351,14658,40250
516352,14658,41327
516353,14659,44108
516354,14659,38288
516355,14659,42916
516356,14660,44109
516357,14660,37144
516358,14660,38145
516359,14661,38481
516360,14661,42294
516361,14661,39943
516362,14662,41719
516363,14662,43902
516364,14662,36599
516365,14663,37869
516366,14663,36953
516367,14663,36589
516368,14664,38145
516369,14664,39411
516370,14664,36589
516371,14665,44110
516372,14665,36596
516373,14665,44111
516374,14666,41869
516375,14666,37956
516376,14666,38529
516377,14667,43995
516378,14667,43647
516379,14667,43845
516380,14668,36591
516381,14668,37489
516382,14668,44112
516383,14669,44113
516384,14669,44114
516385,14669,44115
516386,14670,44116
516387,14670,44117
516388,14670,42455
516389,14671,44118
516390,14671,38145
516391,14671,43134
516392,14672,40998
516393,14672,41935
516394,14672,44119
516395,14673,37209
516396,14673,42073
516397,14673,44120
516398,14674,41632
516399,14674,37409
516400,14674,44121
516401,14675,38043
516402,14675,40721
516403,14675,43775
516404,14676,43395
516405,14676,38920
516406,14676,39309
516407,14677,39108
516408,14677,39553
516409,14677,40295
516410,14678,44122
516411,14678,43827
516412,14678,44123
516413,14679,42501
516414,14679,39307
516415,14679,44124
516416,14680,44125
516417,14680,37813
516418,14680,44126
516419,14681,43254
516420,14681,44127
516421,14682,41848
516422,14682,44128
516423,14682,36867
516424,14683,44129
516425,14683,44130
516426,14683,43764
516427,14684,44131
516428,14684,42956
516429,14684,44132
516430,14685,44133
516431,14685,37731
516432,14685,44134
516433,14686,44135
516434,14686,44136
516435,14686,44132
516436,14687,41869
516437,14687,39553
516438,14687,40178
516439,14688,38122
516440,14688,44137
516441,14688,42386
516442,14689,44138
516443,14689,42803
516444,14689,37360
516445,14690,37844
516446,14690,38001
516447,14690,44139
516448,14691,43647
516449,14691,43845
516450,14691,38056
516451,14692,37077
516452,14692,37322
516453,14692,37863
516454,14693,44088
516455,14693,41226
516456,14693,44140
516457,14694,39432
516458,14694,37603
516459,14694,43864
516460,14695,36659
516461,14695,39256
516462,14695,37661
516463,14696,36591
516464,14696,44141
516465,14696,37749
516466,14697,42281
516467,14697,42412
516468,14697,37556
516469,14698,44142
516470,14698,44143
516471,14698,43514
516472,14699,38902
516473,14699,41636
516474,14699,42372
516475,14700,41396
516476,14700,44144
516477,14700,43679
516478,14701,43197
516479,14701,44145
516480,14701,44146
516481,14702,43207
516482,14702,44147
516483,14702,44148
516484,14703,36588
516485,14703,44149
516486,14703,36646
516487,14704,41869
